# Data Source: Yahoo Finance API (https://finance.yahoo.com/)
Price,CBOE SKEW Index,CBOE Volatility Index (VIX),Crude Oil Volatility Index (OVX),SKEW/VIX Ratio
2015-04-23,123.26000213623047,12.479999542236328,37.97999954223633,9.87660309754652
2015-04-24,119.94999694824219,12.289999961853027,36.61000061035156,9.759967235195719
2015-04-27,122.83999633789062,13.119999885559082,37.459999084472656,9.36280468059288
2015-04-28,124.0199966430664,12.40999984741211,37.310001373291016,9.993553438191913
2015-04-29,125.36000061035156,13.390000343322754,36.68000030517578,9.362210410462412
2015-04-30,115.95999908447266,14.550000190734863,36.279998779296875,7.9697592827740005
2015-05-01,122.37000274658203,12.699999809265137,35.619998931884766,9.635433431842134
2015-05-04,121.68000030517578,12.850000381469727,36.20000076293945,9.469260443030318
2015-05-05,122.22000122070312,14.3100004196167,36.2400016784668,8.540880338001895
2015-05-06,119.73999786376953,15.149999618530273,36.880001068115234,7.903630421040612
2015-05-07,120.7300033569336,15.130000114440918,38.130001068115234,7.979511067002711
2015-05-08,122.93000030517578,12.859999656677246,35.09000015258789,9.559098257156432
2015-05-11,115.95999908447266,13.850000381469727,34.86000061035156,8.372562880187248
2015-05-12,123.91999816894531,13.859999656677246,33.7400016784668,8.940837030197555
2015-05-13,126.04000091552734,13.760000228881836,34.33000183105469,9.15988363510148
2015-05-14,127.62999725341797,12.739999771118164,32.630001068115234,10.018053339589358
2015-05-15,127.55999755859375,12.380000114440918,29.950000762939453,10.303715377982803
2015-05-18,126.91000366210938,12.729999542236328,30.6299991607666,9.969364353945185
2015-05-19,126.27999877929688,12.850000381469727,34.81999969482422,9.827236967354356
2015-05-20,125.01000213623047,12.880000114440918,33.70000076293945,9.705745421234166
2015-05-21,121.11000061035156,12.109999656677246,31.610000610351562,10.000826097759102
2015-05-22,124.86000061035156,12.130000114440918,31.290000915527344,10.293487174967472
2015-05-26,123.05999755859375,14.0600004196167,34.65999984741211,8.752488896579179
2015-05-27,123.5999984741211,13.270000457763672,35.290000915527344,9.314242216307413
2015-05-28,125.37000274658203,13.3100004196167,34.20000076293945,9.419233568303106
2015-05-29,122.5,13.84000015258789,33.7400016784668,8.851155971778958
2015-06-01,122.43000030517578,13.970000267028809,35.29999923706055,8.76377938188935
2015-06-02,121.16999816894531,14.239999771118164,35.7400016784668,8.509129221666463
2015-06-03,124.58999633789062,13.65999984741211,37.400001525878906,9.120790463368433
2015-06-04,121.9800033569336,14.710000038146973,38.41999816894531,8.292318357621125
2015-06-05,119.62000274658203,14.210000038146973,33.540000915527344,8.418015652741747
2015-06-08,118.33000183105469,15.289999961853027,34.040000915527344,7.739045266597504
2015-06-09,119.4000015258789,14.470000267028809,33.0099983215332,8.25155489443511
2015-06-10,120.83000183105469,13.220000267028809,31.790000915527344,9.139939439517969
2015-06-11,125.31999969482422,12.850000381469727,31.760000228881836,9.752528869613206
2015-06-12,119.26000213623047,13.779999732971191,31.510000228881836,8.65457216598335
2015-06-15,119.25,15.390000343322754,32.54999923706055,7.748537838840198
2015-06-16,120.2300033569336,14.8100004196167,32.38999938964844,8.118163399758046
2015-06-17,119.08999633789062,14.5,32.83000183105469,8.213103195716595
2015-06-18,120.16999816894531,13.1899995803833,31.59000015258789,9.110690067622668
2015-06-19,119.5,13.960000038146973,30.399999618530273,8.560171896379323
2015-06-22,120.5199966430664,12.739999771118164,30.059999465942383,9.459968509284252
2015-06-23,122.77999877929688,12.109999656677246,29.690000534057617,10.138728510334687
2015-06-24,119.5199966430664,13.260000228881836,29.600000381469727,9.013574251887103
2015-06-25,122.68000030517578,14.010000228881836,29.260000228881836,8.756602305563781
2015-06-26,123.06999969482422,14.020000457763672,29.010000228881836,8.778173728708643
2015-06-29,124.54000091552734,18.850000381469727,33.63999938964844,6.606896466588666
2015-06-30,123.87999725341797,18.229999542236328,32.43000030517578,6.795392230614463
2015-07-01,120.13999938964844,16.09000015258789,34.11000061035156,7.46674942512821
2015-07-02,121.5199966430664,16.790000915527344,33.79999923706055,7.237640858654455
2015-07-06,118.68000030517578,17.010000228881836,40.0099983215332,6.97707223446506
2015-07-07,117.37000274658203,16.09000015258789,40.540000915527344,7.2945930163775925
2015-07-08,118.25,19.65999984741211,42.20000076293945,6.014750809653008
2015-07-09,120.33999633789062,19.969999313354492,42.040000915527344,6.026039082405773
2015-07-10,118.5199966430664,16.829999923706055,41.220001220703125,7.04218640406076
2015-07-13,121.56999969482422,13.899999618530273,38.08000183105469,8.746043383537769
2015-07-14,123.11000061035156,13.369999885559082,36.310001373291016,9.20792832192336
2015-07-15,123.05999755859375,13.229999542236328,37.25,9.301587438890595
2015-07-16,124.66999816894531,12.109999656677246,35.91999816894531,10.294797828520533
2015-07-17,127.91000366210938,11.949999809265137,34.68000030517578,10.703766167672866
2015-07-20,125.05999755859375,12.25,36.38999938964844,10.208979392538266
2015-07-21,124.9000015258789,12.220000267028809,34.970001220703125,10.220949165023816
2015-07-22,130.4199981689453,12.119999885559082,37.65999984741211,10.760726023136359
2015-07-23,123.18000030517578,12.640000343322754,38.459999084472656,9.745252924003854
2015-07-24,126.31999969482422,13.739999771118164,39.0,9.193595473003729
2015-07-27,126.66999816894531,15.600000381469727,41.150001525878906,8.119871478939753
2015-07-28,123.5199966430664,13.4399995803833,39.939998626708984,9.190476227644622
2015-07-29,121.02999877929688,12.5,38.59000015258789,9.68239990234375
2015-07-30,122.05999755859375,12.130000114440918,37.33000183105469,10.062654279226246
2015-07-31,124.19999694824219,12.119999885559082,38.81999969482422,10.247524597440455
2015-08-03,119.31999969482422,12.5600004196167,40.90999984741211,9.499999658317334
2015-08-04,119.79000091552734,13.0,40.119998931884766,9.214615455040565
2015-08-05,119.0999984741211,12.510000228881836,40.18000030517578,9.52038339688875
2015-08-06,126.08999633789062,13.770000457763672,41.540000915527344,9.156862174743049
2015-08-07,117.81999969482422,13.390000343322754,41.16999816894531,8.799103560410138
2015-08-10,121.54000091552734,12.229999542236328,40.9900016784668,9.93785817372999
2015-08-11,124.37000274658203,13.710000038146973,42.15999984741211,9.071480846136579
2015-08-12,119.97000122070312,13.609999656677246,42.400001525878906,8.814842339973481
2015-08-13,119.95999908447266,13.489999771118164,43.22999954223633,8.892513055582459
2015-08-14,119.37000274658203,12.829999923706055,40.91999816894531,9.303975327858069
2015-08-17,120.2699966430664,13.020000457763672,40.349998474121094,9.237326606340542
2015-08-18,124.33999633789062,13.789999961853027,39.47999954223633,9.01667851209932
2015-08-19,122.13999938964844,15.25,41.290000915527344,8.0091802878458
2015-08-20,118.76000213623047,19.139999389648438,42.58000183105469,6.204806997039922
2015-08-21,,28.030000686645508,44.65999984741211,4.236889019871197
2015-08-24,129.4600067138672,40.7400016784668,50.11000061035156,3.177712355920042
2015-08-25,126.77999877929688,36.02000045776367,49.0,3.51971119289564
2015-08-26,124.3499984741211,30.31999969482422,46.869998931884766,4.101253289107001
2015-08-27,126.30999755859375,26.100000381469727,49.029998779296875,4.83946343725996
2015-08-28,130.3800048828125,26.049999237060547,51.560001373291016,5.004990737094718
2015-08-31,129.36000061035156,28.43000030517578,54.369998931884766,4.550123082017735
2015-09-01,125.3499984741211,31.399999618530273,57.5099983215332,3.992038216463784
2015-09-02,125.3499984741211,26.09000015258789,53.75,4.804522719088122
2015-09-03,132.42999267578125,25.610000610351562,50.439998626708984,5.171026533371227
2015-09-04,142.19000244140625,27.799999237060547,49.290000915527344,5.114748429627684
2015-09-08,132.3699951171875,24.899999618530273,50.13999938964844,5.316064142373696
2015-09-09,137.02999877929688,26.229999542236328,49.5,5.2241708414309
2015-09-10,131.4199981689453,24.3700008392334,50.04999923706055,5.3926956767835454
2015-09-11,118.18000030517578,23.200000762939453,49.630001068115234,5.09396536287882
2015-09-14,142.92999267578125,24.25,49.810001373291016,5.894020316527062
2015-09-15,136.0,22.540000915527344,51.13999938964844,6.033717589883166
2015-09-16,142.16000366210938,21.350000381469727,50.2400016784668,6.658548061923882
2015-09-17,137.49000549316406,21.139999389648438,45.34000015258789,6.503784742798451
2015-09-18,119.47000122070312,22.280000686645508,45.84000015258789,5.36220814805956
2015-09-21,135.4499969482422,20.139999389648438,47.5099983215332,6.725422097969914
2015-09-22,135.94000244140625,22.440000534057617,48.900001525878906,6.0579322284367825
2015-09-23,136.7100067138672,22.1299991607666,51.119998931884766,6.177587523646857
2015-09-24,134.02999877929688,23.469999313354492,49.439998626708984,5.710694618684264
2015-09-25,135.16000366210938,23.6200008392334,47.709999084472656,5.722269215063079
2015-09-28,134.17999267578125,27.6299991607666,49.459999084472656,4.856315481410184
2015-09-29,136.7100067138672,26.829999923706055,49.31999969482422,5.0954158443017725
2015-09-30,113.9000015258789,24.5,45.52000045776367,4.648979654117507
2015-10-01,124.80999755859375,22.549999237060547,44.61000061035156,5.534811608927711
2015-10-02,115.75,20.940000534057617,42.86000061035156,5.5276980443118795
2015-10-05,132.8300018310547,19.540000915527344,43.029998779296875,6.797850338149274
2015-10-06,129.32000732421875,19.399999618530273,44.13999938964844,6.6659798900560965
2015-10-07,132.38999938964844,18.399999618530273,43.2599983215332,7.195108811650251
2015-10-08,136.69000244140625,17.420000076293945,43.279998779296875,7.8467280047501955
2015-10-09,134.66000366210938,17.079999923706055,42.79999923706055,7.884075191078254
2015-10-12,148.9199981689453,16.170000076293945,44.900001525878906,9.209647338670685
2015-10-13,133.80999755859375,17.670000076293945,45.369998931884766,7.572721957036837
2015-10-14,135.82000732421875,18.030000686645508,42.70000076293945,7.53300067397214
2015-10-15,151.22000122070312,16.049999237060547,41.9900016784668,9.421807377506024
2015-10-16,135.0399932861328,15.050000190734863,39.58000183105469,8.972756915263473
2015-10-19,139.9199981689453,14.979999542236328,40.7400016784668,9.340454101780098
2015-10-20,140.6999969482422,15.75,41.720001220703125,8.933333139570932
2015-10-21,133.07000732421875,16.700000762939453,41.77000045776367,7.968263547599768
2015-10-22,121.0199966430664,14.449999809265137,40.220001220703125,8.375086383424732
2015-10-23,135.6199951171875,14.460000038146973,41.5099983215332,9.378976124440385
2015-10-26,132.2899932861328,15.289999961853027,42.9900016784668,8.652059752529935
2015-10-27,132.1699981689453,15.430000305175781,44.77000045776367,8.565780658125503
2015-10-28,134.42999267578125,14.329999923706055,44.290000915527344,9.381018380425411
2015-10-29,134.63999938964844,14.609999656677246,43.630001068115234,9.21560592426938
2015-10-30,125.7699966430664,15.069999694824219,41.95000076293945,8.34571991970657
2015-11-02,138.77999877929688,14.149999618530273,41.880001068115234,9.807774029729028
2015-11-03,137.39999389648438,14.539999961853027,41.27000045776367,9.449793277645487
2015-11-04,134.44000244140625,15.510000228881836,41.540000915527344,8.667956186812928
2015-11-05,135.2100067138672,15.050000190734863,39.290000915527344,8.984053488391693
2015-11-06,137.75,14.329999923706055,39.849998474121094,9.612700679231741
2015-11-09,134.33999633789062,16.520000457763672,41.34000015258789,8.131960812068668
2015-11-10,132.24000549316406,15.289999961853027,39.34000015258789,8.648790439704985
2015-11-11,132.44000244140625,16.059999465942383,41.91999816894531,8.246575768714374
2015-11-12,136.92999267578125,18.3700008392334,43.93000030517578,7.4540003494902125
2015-11-13,139.5,20.079999923706055,46.2599983215332,6.94721118177441
2015-11-16,131.77000427246094,18.15999984741211,47.439998626708984,7.25605756495856
2015-11-17,136.97000122070312,18.84000015258789,46.630001068115234,7.270169857291043
2015-11-18,136.86000061035156,16.850000381469727,43.529998779296875,8.122255045220008
2015-11-19,139.1699981689453,16.989999771118164,43.75,8.191288996102564
2015-11-20,126.86000061035156,15.470000267028809,44.93000030517578,8.200387745353057
2015-11-23,139.50999450683594,15.619999885559082,45.84000015258789,8.931497793147551
2015-11-24,138.1699981689453,15.930000305175781,47.16999816894531,8.673571595855702
2015-11-25,139.4499969482422,15.1899995803833,48.459999084472656,9.180381882849488
2015-11-27,137.66000366210938,15.119999885559082,48.279998779296875,9.104497665610875
2015-11-30,127.25,16.1299991607666,48.13999938964844,7.889027068861438
2015-12-01,135.57000732421875,14.670000076293945,49.279998779296875,9.241309244660041
2015-12-02,132.66000366210938,15.90999984741211,51.959999084472656,8.338152415739186
2015-12-03,135.25999450683594,18.110000610351562,50.650001525878906,7.468801211940445
2015-12-04,136.30999755859375,14.8100004196167,45.439998626708984,9.203915847162524
2015-12-07,136.77000427246094,15.84000015258789,49.0,8.63446988351928
2015-12-08,131.25,17.600000381469727,50.34000015258789,7.457386202001871
2015-12-09,134.25999450683594,19.610000610351562,51.529998779296875,6.846506391028051
2015-12-10,134.94000244140625,19.34000015258789,51.22999954223633,6.977249295592683
2015-12-11,146.52999877929688,24.389999389648438,54.290000915527344,6.007790178194383
2015-12-14,140.9199981689453,22.729999542236328,55.36000061035156,6.19973607597709
2015-12-15,143.35000610351562,20.950000762939453,50.029998779296875,6.842482142392174
2015-12-16,135.5,17.860000610351562,47.63999938964844,7.586785854949238
2015-12-17,131.1999969482422,18.940000534057617,47.45000076293945,6.927137975118869
2015-12-18,,20.700000762939453,49.43000030517578,6.338163870174247
2015-12-21,125.18000030517578,18.700000762939453,49.18000030517578,6.69411739026575
2015-12-22,133.6300048828125,16.600000381469727,48.84000015258789,8.05000010915549
2015-12-23,134.69000244140625,15.569999694824219,47.38999938964844,8.650610474075984
2015-12-24,128.77999877929688,15.739999771118164,44.810001373291016,8.181702709780179
2015-12-28,136.2899932861328,16.90999984741211,47.0,8.059727647306307
2015-12-29,139.25999450683594,16.079999923706055,45.27000045776367,8.660447460670127
2015-12-30,143.0,17.290000915527344,46.0099983215332,8.270676253786567
2015-12-31,124.43000030517578,18.209999084472656,46.56999969482422,6.83305911922176
2016-01-04,140.0,20.700000762939453,49.790000915527344,6.763284774880349
2016-01-05,135.07000732421875,19.34000015258789,49.68000030517578,6.983971368073903
2016-01-06,,20.59000015258789,52.36000061035156,6.55998088019646
2016-01-07,135.94000244140625,24.989999771118164,56.150001525878906,5.43977605788204
2016-01-08,138.8300018310547,27.010000228881836,56.099998474121094,5.139948191581411
2016-01-11,142.52000427246094,24.299999237060547,62.97999954223633,5.865020936095342
2016-01-12,138.6699981689453,22.469999313354492,65.2699966430664,6.171339670959856
2016-01-13,145.8800048828125,25.219999313354492,60.66999816894531,5.784298527144135
2016-01-14,138.7899932861328,23.950000762939453,57.560001373291016,5.794989096655825
2016-01-15,145.02999877929688,27.020000457763672,62.09000015258789,5.367505415331158
2016-01-19,137.89999389648438,26.049999237060547,64.04000091552734,5.293665947609634
2016-01-20,134.82000732421875,27.59000015258789,67.93000030517578,4.8865533373899925
2016-01-21,132.99000549316406,26.690000534057617,65.79000091552734,4.982765186664682
2016-01-22,133.63999938964844,22.34000015258789,61.86000061035156,5.982094828865407
2016-01-25,132.27000427246094,24.149999618530273,65.73999786376953,5.477018896968026
2016-01-26,129.52999877929688,22.5,65.88999938964844,5.756888834635417
2016-01-27,129.05999755859375,23.110000610351562,65.62000274658203,5.584595160105035
2016-01-28,129.22999572753906,22.420000076293945,65.98999786376953,5.764049745217528
2016-01-29,120.86000061035156,20.200000762939453,61.86000061035156,5.9831681210671555
2016-02-01,126.37999725341797,19.979999542236328,66.62999725341797,6.325325332778885
2016-02-02,119.83000183105469,21.979999542236328,68.58999633789062,5.4517745371555515
2016-02-03,122.04000091552734,21.649999618530273,67.70999908447266,5.636951642764608
2016-02-04,122.69000244140625,21.84000015258789,66.77999877929688,5.6176740652114106
2016-02-05,119.01000213623047,23.3799991607666,66.66999816894531,5.090248349364281
2016-02-08,120.25,26.0,68.37999725341797,4.625
2016-02-09,120.73999786376953,26.540000915527344,72.29000091552734,4.549359219996487
2016-02-10,120.36000061035156,26.290000915527344,72.5,4.578166467056485
2016-02-11,122.37999725341797,28.139999389648438,77.79000091552734,4.348969435245851
2016-02-12,117.75,25.399999618530273,78.97000122070312,4.635826841276677
2016-02-16,125.7699966430664,24.110000610351562,71.52999877929688,5.216507401873205
2016-02-17,124.98999786376953,22.309999465942383,69.47000122070312,5.602420477623705
2016-02-18,125.33000183105469,21.639999389648438,67.48999786376953,5.79158989676343
2016-02-19,123.61000061035156,20.530000686645508,62.459999084472656,6.020944786950651
2016-02-22,117.45999908447266,19.3799991607666,62.84000015258789,6.060887728120333
2016-02-23,119.66999816894531,20.979999542236328,65.02999877929688,5.704003850335131
2016-02-24,119.45999908447266,20.719999313354492,66.08999633789062,5.765444162320898
2016-02-25,122.0199966430664,19.110000610351562,63.7400016784668,6.385138291255221
2016-02-26,118.6500015258789,19.809999465942383,59.959999084472656,5.989399531780078
2016-02-29,117.68000030517578,20.549999237060547,60.0099983215332,5.726520908718467
2016-03-01,119.80999755859375,17.700000762939453,56.84000015258789,6.768926123972483
2016-03-02,122.3499984741211,17.09000015258789,53.369998931884766,7.1591572487841075
2016-03-03,125.2699966430664,16.700000762939453,52.56999969482422,7.501197061084265
2016-03-04,125.2699966430664,16.860000610351562,51.88999938964844,7.430011394314789
2016-03-07,124.01000213623047,17.350000381469727,52.79999923706055,7.147550398251088
2016-03-08,123.52999877929688,18.670000076293945,54.040000915527344,6.616496961676391
2016-03-09,123.47000122070312,18.34000015258789,51.7400016784668,6.732279181757844
2016-03-10,130.0399932861328,18.049999237060547,51.97999954223633,7.204432065522342
2016-03-11,128.99000549316406,16.5,50.25,7.817576090494792
2016-03-14,133.3000030517578,16.920000076293945,50.16999816894531,7.878250735856677
2016-03-15,132.4499969482422,16.84000015258789,48.97999954223633,7.865201647749861
2016-03-16,125.41999816894531,14.989999771118164,43.97999954223633,8.366911279785144
2016-03-17,126.6500015258789,14.4399995803833,46.220001220703125,8.77077598381184
2016-03-18,126.75,14.020000457763672,44.97999954223633,9.04065591023653
2016-03-21,129.35000610351562,13.789999961853027,45.09000015258789,9.379985965288883
2016-03-22,130.99000549316406,14.170000076293945,44.119998931884766,9.244178178397265
2016-03-23,129.6699981689453,14.9399995803833,44.58000183105469,8.679384324696112
2016-03-24,119.0199966430664,14.739999771118164,44.959999084472656,8.074626763310842
2016-03-28,127.73999786376953,15.239999771118164,45.97999954223633,8.381889749490279
2016-03-29,132.61000061035156,13.819999694824219,46.630001068115234,9.5955140042453
2016-03-30,128.6699981689453,13.5600004196167,46.380001068115234,9.48893762442689
2016-03-31,122.02999877929688,13.949999809265137,45.90999984741211,8.747670282995166
2016-04-01,124.02999877929688,13.100000381469727,47.7599983215332,9.467938562409538
2016-04-04,125.2300033569336,14.119999885559082,50.88999938964844,8.868980479596875
2016-04-05,120.2699966430664,15.420000076293945,50.15999984741211,7.799610638651319
2016-04-06,125.05999755859375,14.09000015258789,46.15999984741211,8.87579816921607
2016-04-07,125.12999725341797,16.15999984741211,46.5,7.743192972458877
2016-04-08,113.83999633789062,15.359999656677246,47.41999816894531,7.411458260573756
2016-04-11,119.12999725341797,16.260000228881836,49.040000915527344,7.326567993634664
2016-04-12,126.16999816894531,14.850000381469727,48.779998779296875,8.496295954738425
2016-04-13,127.12999725341797,13.84000015258789,48.790000915527344,9.185693341892515
2016-04-14,126.2300033569336,13.720000267028809,46.369998931884766,9.200437383392986
2016-04-15,123.0999984741211,13.619999885559082,51.27000045776367,9.03817911222163
2016-04-18,120.55000305175781,13.350000381469727,46.45000076293945,9.029962517385803
2016-04-19,126.19000244140625,13.239999771118164,43.93000030517578,9.53096711653108
2016-04-20,126.19999694824219,13.279999732971191,43.66999816894531,9.50301200947441
2016-04-21,127.05999755859375,13.949999809265137,43.7599983215332,9.108243677122104
2016-04-22,123.25,13.220000267028809,41.970001220703125,9.322995273108296
2016-04-25,126.77999877929688,14.079999923706055,44.2400016784668,9.004261325729226
2016-04-26,127.4000015258789,13.960000038146973,43.5099983215332,9.126074582933152
2016-04-27,126.08999633789062,13.770000457763672,43.63999938964844,9.156862174743049
2016-04-28,125.44000244140625,15.220000267028809,42.84000015258789,8.241787138016534
2016-04-29,126.48999786376953,15.699999809265137,42.52000045776367,8.056687859901961
2016-05-02,127.66999816894531,14.680000305175781,45.150001525878906,8.69686617948722
2016-05-03,125.94000244140625,15.600000381469727,45.779998779296875,8.07307688216486
2016-05-04,124.30999755859375,16.049999237060547,44.7599983215332,7.7451715556193585
2016-05-05,123.73999786376953,15.90999984741211,44.81999969482422,7.77749836898313
2016-05-06,120.81999969482422,14.720000267028809,42.470001220703125,8.207880265155145
2016-05-09,123.16999816894531,14.569999694824219,44.13999938964844,8.453671980013814
2016-05-10,124.0999984741211,13.630000114440918,42.279998779296875,9.10491543889554
2016-05-11,122.19000244140625,14.6899995803833,42.02000045776367,8.317903739396703
2016-05-12,123.5199966430664,14.40999984741211,41.5,8.571824979252124
2016-05-13,121.45999908447266,15.039999961853027,41.56999969482422,8.07579783195079
2016-05-16,124.12999725341797,14.680000305175781,42.029998779296875,8.4557217079657
2016-05-17,122.95999908447266,15.569999694824219,42.75,7.89723837472823
2016-05-18,122.22000122070312,15.949999809265137,42.869998931884766,7.66269609293081
2016-05-19,123.66000366210938,16.329999923706055,42.400001525878906,7.572566089396835
2016-05-20,125.61000061035156,15.199999809265137,40.16999816894531,8.263815933325617
2016-05-23,124.73999786376953,15.819999694824219,39.439998626708984,7.884955769283633
2016-05-24,124.73999786376953,14.420000076293945,38.02000045776367,8.650485242981269
2016-05-25,127.12999725341797,13.899999618530273,35.939998626708984,9.146043218874574
2016-05-26,129.27999877929688,13.430000305175781,36.560001373291016,9.626209668027611
2016-05-27,129.61000061035156,13.119999885559082,35.970001220703125,9.878811108299677
2016-05-31,127.69999694824219,14.1899995803833,38.08000183105469,8.999295329421901
2016-06-01,132.4600067138672,14.199999809265137,40.0,9.328169612188335
2016-06-02,134.14999389648438,13.630000114440918,36.63999938964844,9.842259190765018
2016-06-03,125.04000091552734,13.470000267028809,34.810001373291016,9.282850663454996
2016-06-06,125.56999969482422,13.649999618530273,35.61000061035156,9.199267633997533
2016-06-07,128.5399932861328,14.050000190734863,36.189998626708984,9.148753846344947
2016-06-08,129.22999572753906,14.079999923706055,35.16999816894531,9.178266791746111
2016-06-09,129.30999755859375,14.640000343322754,35.900001525878906,8.83264989932678
2016-06-10,133.6699981689453,17.030000686645508,39.95000076293945,7.849089417463495
2016-06-13,137.49000549316406,20.969999313354492,42.720001220703125,6.556509775639583
2016-06-14,138.02000427246094,20.5,43.06999969482422,6.732683135241997
2016-06-15,140.91000366210938,20.139999389648438,42.58000183105469,6.996524723557556
2016-06-16,142.5,19.3700008392334,44.4900016784668,7.356736903767717
2016-06-17,137.94000244140625,19.40999984741211,41.349998474121094,7.106646240380959
2016-06-20,137.80999755859375,18.3700008392334,38.9900016784668,7.501904804722084
2016-06-21,135.9199981689453,18.479999542236328,40.369998931884766,7.354978438083726
2016-06-22,136.47999572753906,21.170000076293945,43.25,6.446858537349211
2016-06-23,145.6999969482422,17.25,40.099998474121094,8.446376634680707
2016-06-24,142.9199981689453,25.760000228881836,43.33000183105469,5.548136525585312
2016-06-27,136.42999267578125,23.850000381469727,42.849998474121094,5.720335031180151
2016-06-28,153.66000366210938,18.75,40.18000030517578,8.1952001953125
2016-06-29,136.4600067138672,16.639999389648438,38.290000915527344,8.200721858124435
2016-06-30,140.5800018310547,15.630000114440918,38.09000015258789,8.994241893905656
2016-07-01,128.52999877929688,14.770000457763672,36.18000030517578,8.702098496668404
2016-07-05,125.3499984741211,15.579999923706055,40.08000183105469,8.045571186646306
2016-07-06,123.13999938964844,14.960000038146973,41.43000030517578,8.231283360671785
2016-07-07,124.72000122070312,14.760000228881836,43.2400016784668,8.449864450317252
2016-07-08,127.19999694824219,13.199999809265137,41.40999984741211,9.636363544411566
2016-07-11,125.02999877929688,13.539999961853027,42.5099983215332,9.234121058460165
2016-07-12,126.0999984741211,13.550000190734863,39.66999816894531,9.306272819121064
2016-07-13,127.29000091552734,13.039999961853027,43.099998474121094,9.761503166249934
2016-07-14,128.27999877929688,12.819999694824219,38.29999923706055,10.006240392586514
2016-07-15,129.75999450683594,12.670000076293945,36.65999984741211,10.241514895459382
2016-07-18,125.37999725341797,12.4399995803833,38.150001525878906,10.078778254231642
2016-07-19,129.9199981689453,11.970000267028809,37.20000076293945,10.853800774491882
2016-07-20,128.49000549316406,11.770000457763672,37.02000045776367,10.916737510270027
2016-07-21,128.00999450683594,12.739999771118164,38.130001068115234,10.047880440079533
2016-07-22,128.36000061035156,12.020000457763672,38.849998474121094,10.678868196501968
2016-07-25,129.64999389648438,12.869999885559082,40.970001220703125,10.073814689148483
2016-07-26,130.02000427246094,13.050000190734863,41.27000045776367,9.963218572576844
2016-07-27,125.68000030517578,12.829999923706055,41.599998474121094,9.795791196612264
2016-07-28,128.50999450683594,12.720000267028809,42.93000030517578,10.102986777440835
2016-07-29,128.25,11.869999885559082,41.08000183105469,10.80454938807772
2016-08-01,128.00999450683594,12.4399995803833,44.220001220703125,10.290192831573368
2016-08-02,129.25,13.369999885559082,45.70000076293945,9.66716537818394
2016-08-03,129.99000549316406,12.859999656677246,44.63999938964844,10.108087788763655
2016-08-04,127.05999755859375,12.420000076293945,43.099998474121094,10.230273492599503
2016-08-05,130.60000610351562,11.390000343322754,41.5,11.466198609912972
2016-08-08,132.94000244140625,11.5,41.13999938964844,11.560000212296195
2016-08-09,135.55999755859375,11.65999984741211,39.7599983215332,11.626071983927234
2016-08-10,133.25,12.050000190734863,39.31999969482422,11.05809111127274
2016-08-11,131.27999877929688,11.680000305175781,39.290000915527344,11.239725629212742
2016-08-12,132.1300048828125,11.550000190734863,37.779998779296875,11.439827073665684
2016-08-15,134.4499969482422,11.8100004196167,37.279998779296875,11.384419320165092
2016-08-16,132.27000427246094,12.640000343322754,37.45000076293945,10.464398787958444
2016-08-17,136.7100067138672,12.1899995803833,35.119998931884766,11.214931207534011
2016-08-18,134.8699951171875,11.430000305175781,36.75,11.799649301506589
2016-08-19,136.5800018310547,11.34000015258789,34.880001068115234,12.044091710165091
2016-08-22,135.1999969482422,12.270000457763672,36.40999984741211,11.018744246476068
2016-08-23,131.7899932861328,12.380000114440918,37.529998779296875,10.64539515895509
2016-08-24,130.42999267578125,13.449999809265137,37.459999084472656,9.697397362484239
2016-08-25,131.05999755859375,13.630000114440918,36.7599983215332,9.615553665310415
2016-08-26,132.39999389648438,13.649999618530273,36.04999923706055,9.699633523560507
2016-08-29,131.3000030517578,12.9399995803833,36.720001220703125,10.146832095018393
2016-08-30,136.13999938964844,13.119999885559082,38.029998779296875,10.376524434233797
2016-08-31,129.25,13.420000076293945,39.5,9.63114748622964
2016-09-01,129.8300018310547,13.479999542236328,41.220001220703125,9.63130610088403
2016-09-02,128.39999389648438,11.979999542236328,38.63999938964844,10.717863005236453
2016-09-06,131.16000366210938,12.020000457763672,39.849998474121094,10.911813533034737
2016-09-07,130.94000244140625,11.9399995803833,38.630001068115234,10.966499752356171
2016-09-08,129.74000549316406,12.510000228881836,38.209999084472656,10.370903526734821
2016-09-09,125.25,17.5,39.720001220703125,7.1571428571428575
2016-09-12,134.17999267578125,15.15999984741211,39.15999984741211,8.850923088807713
2016-09-13,131.55999755859375,17.850000381469727,41.099998474121094,7.370307828966075
2016-09-14,127.4000015258789,18.139999389648438,42.470001220703125,7.023153572903619
2016-09-15,130.57000732421875,16.299999237060547,40.900001525878906,8.010430272128346
2016-09-16,,15.369999885559082,39.86000061035156,8.495120904125452
2016-09-19,125.80999755859375,15.529999732971191,39.65999984741211,8.101094637593008
2016-09-20,126.8499984741211,15.920000076293945,40.9900016784668,7.967964690088796
2016-09-21,122.12999725341797,13.300000190734863,39.849998474121094,9.182706428718475
2016-09-22,124.29000091552734,12.020000457763672,41.56999969482422,10.340265905335212
2016-09-23,125.12999725341797,12.289999961853027,43.88999938964844,10.181448140098405
2016-09-26,121.72000122070312,14.5,44.900001525878906,8.394482842807111
2016-09-27,123.73999786376953,13.100000381469727,43.880001068115234,9.44580108858644
2016-09-28,126.8499984741211,12.390000343322754,45.2400016784668,10.238094831246988
